,leiden_0.5,leiden_1,leiden_2,perturbation,UMAP1,UMAP2
E8.5:injection18:clone_555,0,7,13,multi_gRNA,-1.5037696,1.0037783
E8.5:injection18:clone_556,6,9,11,Acvrl1,13.603814,4.5742183
E8.5:injection18:clone_558,2,0,21,Fzd4,10.215344,-3.1016684
E8.5:injection18:clone_559,8,11,17,Ptch1,6.8485937,-4.1715655
E8.5:injection18:clone_56,0,7,13,Fzd4,-1.5431389,0.7181915
E8.5:injection18:clone_567,0,1,0,EGFP-1,-4.685155,3.0181913
E8.5:injection18:clone_57,1,4,1,EGFP-1,9.376286,-2.0978878
E8.5:injection18:clone_572,1,4,1,Bmpr2,7.871151,-1.133583
E8.5:injection18:clone_577,0,1,0,Fzd4,-2.5404344,2.393046
E8.5:injection18:clone_578,1,4,1,EGFP-1,7.862681,-1.6962575
E8.5:injection18:clone_58,2,0,8,Bmpr1a,9.243698,-6.1487684
E8.5:injection18:clone_586,7,14,23,Ptch1,-6.497018,-2.6422825
E8.5:injection18:clone_587,0,7,13,multi_gRNA,-2.1447456,1.3369417
E8.5:injection18:clone_588,0,7,14,Tgfbr3,-4.353323,0.534515
E8.5:injection18:clone_590,5,6,4,Ptch1,14.84431,-4.2197237
E8.5:injection18:clone_592,8,11,17,Ptch1,6.4894757,-5.625047
E8.5:injection18:clone_594,2,0,2,Lrp4,10.025984,-5.3934345
E8.5:injection18:clone_595,10,15,24,Bmpr2,9.189683,14.842861
E8.5:injection18:clone_6,0,7,14,Fzd4,-3.607897,0.3220241
E8.5:injection18:clone_603,0,7,14,Lrp4,-3.339275,0.71402305
E8.5:injection18:clone_605,0,1,0,Bmpr1a,-4.2358813,2.6886945
E8.5:injection18:clone_607,0,1,0,Fzd4,-4.36011,4.4355025
E8.5:injection18:clone_611,2,0,17,Ptch1,7.9906588,-4.2517247
E8.5:injection18:clone_612,0,1,0,EGFP-1,-3.5351448,4.2314234
E8.5:injection18:clone_613,1,4,1,EGFP-1,8.442785,-1.3879569
E8.5:injection18:clone_615,5,6,4,Fzd4,12.610502,-4.064816
E8.5:injection18:clone_617,0,1,0,Fzd4,-4.254864,4.97413
E8.5:injection18:clone_618,0,1,0,Ptch1,-3.3169398,3.852384
E8.5:injection18:clone_620,8,11,17,Ptch1,6.5233045,-5.580188
E8.5:injection18:clone_622,8,11,17,Ptch1,6.775863,-4.5115952
E8.5:injection18:clone_624,0,7,13,Ptch1,-1.932353,1.9997057
E8.5:injection18:clone_625,0,12,18,Ptch1,-0.86277086,1.3241851
E8.5:injection18:clone_628,2,0,8,EGFP-1,8.859048,-5.2948704
E8.5:injection18:clone_629,5,6,4,Ptch1,15.042833,-3.5953856
E8.5:injection18:clone_63,5,6,4,Acvrl1,14.823945,-3.7143068
E8.5:injection18:clone_639,2,0,8,Bmpr2,9.180498,-5.920966
E8.5:injection18:clone_640,1,8,10,Fzd4,10.179999,-1.1809776
E8.5:injection18:clone_641,2,0,21,Bmpr1a,9.325963,-3.2862115
E8.5:injection18:clone_642,8,11,17,Ptch1,6.793899,-3.6340885
E8.5:injection18:clone_644,0,1,0,Bmpr1a,-3.8504007,4.478061
E8.5:injection18:clone_646,1,8,10,Bmpr2,11.54471,-1.3775272
E8.5:injection18:clone_65,0,7,13,EGFP-1,-2.0459936,0.032754656
E8.5:injection18:clone_652,1,3,9,Fzd4,10.504952,0.8914538
E8.5:injection18:clone_655,0,7,13,Fzd4,-1.8428833,0.6188625
E8.5:injection18:clone_656,8,11,17,Ptch1,6.804815,-3.9604828
E8.5:injection18:clone_657,0,1,0,Hhip,-4.2906322,3.9470217
E8.5:injection18:clone_66,0,1,0,Bmpr1a,-4.036304,3.3090904
E8.5:injection18:clone_662,2,0,2,Acvrl1,10.018311,-2.8829696
E8.5:injection18:clone_663,1,8,10,Acvrl1,11.53529,-1.2734666
E8.5:injection18:clone_668,8,11,17,Ptch1,7.0034804,-4.028407
E8.5:injection18:clone_672,0,1,0,Tgfbr3,-4.475707,5.002718
E8.5:injection18:clone_674,0,7,13,multi_gRNA,-1.5151427,0.330229
E8.5:injection18:clone_678,2,0,2,Bmpr2,9.647704,-5.1157966
E8.5:injection18:clone_679,0,1,0,Bmpr2,-4.7650757,3.4252818
E8.5:injection18:clone_68,0,7,13,Fzd4,-2.1678467,-0.027782911
E8.5:injection18:clone_682,8,11,17,Ptch1,6.7608066,-4.5818834
E8.5:injection18:clone_683,2,0,8,multi_gRNA,8.179989,-5.889779
E8.5:injection18:clone_685,0,1,0,Bmpr2,-4.8132415,4.1369195
E8.5:injection18:clone_687,1,4,1,Bmpr2,8.333178,-2.223153
E8.5:injection18:clone_689,7,14,23,Hhip,-6.8890257,-2.8799617
E8.5:injection18:clone_69,1,8,10,Bmpr2,10.439828,-2.1590817
E8.5:injection18:clone_690,0,1,0,EGFP-1,-3.9666457,3.3612285
E8.5:injection18:clone_698,0,7,13,multi_gRNA,-1.5826073,0.061629076
E8.5:injection18:clone_7,0,7,13,EGFP-1,-1.935401,0.8600503
E8.5:injection18:clone_70,0,7,13,Bmpr1a,-1.7682444,0.722242
E8.5:injection18:clone_701,0,7,14,Bmpr1a,-3.7812579,0.72031325
E8.5:injection18:clone_702,8,11,17,Ptch1,7.2559342,-3.196102
E8.5:injection18:clone_703,2,0,8,EGFP-1,8.600021,-5.134293
E8.5:injection18:clone_710,0,1,0,Lrp4,-2.8324232,2.5552413
E8.5:injection18:clone_713,1,4,1,Tgfbr3,8.0808,-1.9586447
E8.5:injection18:clone_715,1,4,1,Bmpr1a,8.56814,-1.1686926
E8.5:injection18:clone_716,7,10,15,Acvrl1,-4.634557,-1.9513379
E8.5:injection18:clone_72,7,14,23,Ptch1,-6.8868537,-2.8232622
E8.5:injection18:clone_720,1,3,9,EGFP-1,9.713889,-0.55191886
E8.5:injection18:clone_722,1,3,9,Acvrl1,10.155742,-0.33246404
E8.5:injection18:clone_723,5,6,4,Bmpr1a,12.9498625,-4.597036
E8.5:injection18:clone_726,5,6,4,Tgfbr3,14.745201,-3.449143
E8.5:injection18:clone_727,8,11,17,Ptch1,7.748824,-4.4456224
E8.5:injection18:clone_728,1,3,9,Bmpr2,10.1410675,0.5809414
E8.5:injection18:clone_729,2,0,8,Bmpr2,8.731586,-5.027817
E8.5:injection18:clone_73,0,1,0,Tgfbr3,-3.6045887,4.4641895
E8.5:injection18:clone_739,1,3,7,Lrp4,8.698382,-0.5437929
E8.5:injection18:clone_740,0,1,0,multi_gRNA,-5.13828,4.0032053
E8.5:injection18:clone_75,2,0,2,Lrp4,9.661231,-4.744266
E8.5:injection18:clone_751,1,4,1,Fzd4,8.466805,-1.7978809
E8.5:injection18:clone_753,8,11,17,Ptch1,7.342853,-3.5775862
E8.5:injection18:clone_756,0,1,0,Tgfbr3,-4.824785,3.7866397
E8.5:injection18:clone_763,1,4,1,EGFP-1,8.255301,-2.0442064
E8.5:injection18:clone_764,1,4,1,EGFP-1,7.7732687,-1.3541533
E8.5:injection18:clone_765,8,11,17,Ptch1,6.9544897,-4.189093
E8.5:injection18:clone_77,1,3,9,Lrp4,11.01428,0.36746374
E8.5:injection18:clone_770,8,11,17,multi_gRNA,6.8517904,-3.8085804
E8.5:injection18:clone_772,7,10,15,Bmpr2,-4.252611,-1.6074616
E8.5:injection18:clone_774,7,14,23,EGFP-1,-7.1719217,-2.9686933
E8.5:injection18:clone_779,8,11,17,Fzd4,7.6470385,-3.332386
E8.5:injection18:clone_788,2,0,8,NA,9.835697,-6.95282
E8.5:injection18:clone_790,7,10,15,Tgfbr3,-4.928664,-2.6721303
E8.5:injection18:clone_791,1,4,1,Lrp4,8.592034,-0.6558891
E8.5:injection18:clone_792,0,1,0,Hhip,-3.6379106,3.9225783
E8.5:injection18:clone_794,0,7,13,Tgfbr3,-1.8762805,0.8418822
E8.5:injection18:clone_798,5,6,4,EGFP-1,14.578029,-3.8109105
E8.5:injection18:clone_799,1,4,10,Hhip,9.05927,-0.9395893
E8.5:injection18:clone_8,0,7,13,Acvrl1,-1.6839402,0.8433866
E8.5:injection18:clone_80,8,11,17,Ptch1,7.8033338,-3.798958
E8.5:injection18:clone_803,2,0,8,Acvrl1,8.082405,-6.3503346
E8.5:injection18:clone_808,8,11,17,Ptch1,6.9920087,-3.2702467
E8.5:injection18:clone_810,1,4,1,Lrp4,7.8946276,-1.4839476
E8.5:injection18:clone_82,8,11,17,Ptch1,7.317294,-3.975974
E8.5:injection18:clone_824,2,0,21,Acvrl1,7.885933,-3.4055538
E8.5:injection18:clone_825,2,0,8,Fzd4,8.63496,-7.2456822
E8.5:injection18:clone_826,0,7,13,EGFP-1,-2.9708703,1.5290054
E8.5:injection18:clone_830,4,5,5,Tgfbr3,13.330995,2.525201
E8.5:injection18:clone_831,0,7,13,Acvrl1,-2.446739,1.1057011
E8.5:injection18:clone_836,4,5,5,Bmpr2,12.918809,2.7251725
E8.5:injection18:clone_838,0,7,13,Bmpr1a,-2.2987115,1.9734088
E8.5:injection18:clone_84,2,0,2,Bmpr1a,9.357049,-5.5616884
E8.5:injection18:clone_842,8,11,17,Ptch1,7.4258432,-4.3908324
E8.5:injection18:clone_846,4,5,5,Bmpr1a,12.313766,2.7455652
E8.5:injection18:clone_847,0,1,0,Acvrl1,-4.504469,4.539881
E8.5:injection18:clone_850,2,0,21,EGFP-1,9.489853,-3.5872853
E8.5:injection18:clone_851,2,0,8,Lrp4,10.164842,-7.0058517
E8.5:injection18:clone_858,2,0,8,Acvrl1,8.765707,-7.5779176
E8.5:injection18:clone_859,3,2,6,Bmpr1a,8.563765,-8.454813
E8.5:injection18:clone_86,1,8,10,Bmpr2,10.429602,-1.9804081
E8.5:injection18:clone_860,5,6,4,Tgfbr3,14.357142,-3.9068432
E8.5:injection18:clone_862,3,2,3,Acvrl1,9.091218,-7.8058996
E8.5:injection18:clone_871,8,11,17,Ptch1,6.357806,-5.786125
E8.5:injection18:clone_872,1,4,1,Bmpr1a,8.757736,-0.98974276
E8.5:injection18:clone_874,6,9,11,Ptch1,12.77916,5.9558983
E8.5:injection18:clone_880,1,4,1,EGFP-1,8.121097,-0.74414843
E8.5:injection18:clone_891,2,0,2,Tgfbr3,9.399201,-4.835921
E8.5:injection18:clone_895,2,0,8,EGFP-1,8.848928,-5.392279
E8.5:injection18:clone_897,0,1,0,Bmpr2,-5.4288206,4.2065163
E8.5:injection18:clone_9,4,3,9,Ptch1,11.698966,1.8065089
E8.5:injection18:clone_90,0,1,0,Bmpr1a,-4.3792486,4.4495654
E8.5:injection18:clone_91,1,8,10,EGFP-1,11.397559,-0.65608144
E8.5:injection18:clone_910,1,4,1,Fzd4,8.63144,-2.349159
E8.5:injection18:clone_912,0,1,0,Bmpr1a,-2.9737654,3.9512925
E8.5:injection18:clone_913,8,11,17,Ptch1,6.980084,-4.4049363
E8.5:injection18:clone_916,0,1,0,EGFP-1,-4.7730136,3.8122895
E8.5:injection18:clone_917,7,10,15,Fzd4,-4.379317,-2.268809
E8.5:injection18:clone_919,4,3,9,Fzd4,10.859136,2.2665637
E8.5:injection18:clone_92,0,7,13,Ptch1,-1.1153575,0.9058882
E8.5:injection18:clone_921,8,11,17,Ptch1,7.079869,-3.4491858
E8.5:injection18:clone_923,1,3,9,Fzd4,11.156773,0.055562366
E8.5:injection18:clone_924,5,6,4,Acvrl1,13.136903,-4.638404
E8.5:injection18:clone_925,1,8,10,Lrp4,10.632644,-2.6434147
E8.5:injection18:clone_926,5,6,4,Tgfbr3,14.261831,-4.12729
E8.5:injection18:clone_936,0,1,0,Lrp4,-4.259193,3.0402513
E8.5:injection18:clone_943,1,8,10,Acvrl1,11.904393,-1.8664148
E8.5:injection18:clone_948,0,1,0,Bmpr1a,-4.0281014,2.3028984
E8.5:injection18:clone_951,2,0,21,Lrp4,8.985673,-3.467499
E8.5:injection18:clone_96,8,11,17,Ptch1,7.0530305,-3.6080058
E8.5:injection18:clone_961,1,4,1,multi_gRNA,7.639739,-2.900093
E8.5:injection18:clone_962,1,4,1,Lrp4,8.060175,-2.1133013
E8.5:injection18:clone_97,1,4,1,Tgfbr3,8.209086,-0.6725556
E8.5:injection18:clone_972,8,11,17,Ptch1,7.750021,-2.8901923
E8.5:injection18:clone_985,1,3,9,Lrp4,11.144566,-0.062032904
E8.5:injection18:clone_99,0,7,13,Tgfbr3,-1.6007102,1.513553
E8.5:injection18:clone_993,1,3,9,Acvrl1,10.658306,0.09384325
E8.5:injection2:clone_1001,5,6,22,NA,14.825129,-2.183841
E8.5:injection2:clone_1003,1,4,1,NA,7.6775713,-1.4489968
E8.5:injection2:clone_1007,7,10,15,NA,-5.020218,-1.9218436
E8.5:injection2:clone_1009,7,10,15,NA,-5.0394197,-1.8079525
E8.5:injection2:clone_1016,9,13,20,NA,14.699992,-16.67842
E8.5:injection2:clone_1018,1,4,1,NA,7.845494,-3.0286572
E8.5:injection2:clone_1023,7,10,15,NA,-5.1727395,-2.6687102
E8.5:injection2:clone_1024,1,3,9,NA,9.907219,-0.41487563
E8.5:injection2:clone_1025,1,4,1,NA,8.418625,-1.9749175
E8.5:injection2:clone_1028,5,6,22,NA,14.813405,-2.2974865
E8.5:injection2:clone_1030,7,10,15,NA,-4.3868294,-1.156949
E8.5:injection2:clone_1031,7,10,15,NA,-5.175835,-2.356658
E8.5:injection2:clone_1035,7,10,15,NA,-4.792322,-2.649658
E8.5:injection2:clone_1038,4,5,12,NA,13.733804,0.23453166
E8.5:injection2:clone_1042,7,10,15,NA,-4.828559,-2.282691
E8.5:injection2:clone_1043,2,0,1,NA,8.64704,-5.4696493
E8.5:injection2:clone_1045,6,9,11,NA,13.887945,4.4763355
E8.5:injection2:clone_1046,0,1,0,NA,-3.5041876,3.7134273
E8.5:injection2:clone_1050,9,13,20,NA,14.68447,-16.795643
E8.5:injection2:clone_1051,2,0,1,NA,8.43707,-4.6930118
E8.5:injection2:clone_1054,7,10,15,NA,-4.462755,-2.8257432
E8.5:injection2:clone_1060,5,6,4,NA,14.527624,-4.02683
E8.5:injection2:clone_1062,5,6,22,NA,14.042305,-2.0462122
E8.5:injection2:clone_1065,1,4,1,NA,7.688417,-1.1438817
E8.5:injection2:clone_1066,2,4,1,NA,8.295794,-3.2897496
E8.5:injection2:clone_1068,2,4,1,NA,8.787368,-4.2069945
E8.5:injection2:clone_1071,5,6,4,NA,14.258281,-3.209974
E8.5:injection2:clone_1073,0,1,0,NA,-3.1414475,2.6754966
E8.5:injection2:clone_1077,2,4,1,NA,8.523618,-4.112338
E8.5:injection2:clone_1079,0,1,0,NA,-2.8211005,2.2021635
E8.5:injection2:clone_1082,5,8,19,NA,13.594342,-1.8548865
E8.5:injection2:clone_1087,4,5,5,NA,11.65244,3.022126
E8.5:injection2:clone_1088,5,6,22,NA,14.827651,-2.11713
E8.5:injection2:clone_1090,7,10,15,NA,-4.7972918,-2.6206422
E8.5:injection2:clone_1094,6,9,11,NA,14.142772,5.695475
E8.5:injection2:clone_1096,5,8,19,NA,13.316151,-1.9951166
E8.5:injection2:clone_1099,2,4,1,NA,8.179404,-3.887352
E8.5:injection2:clone_1101,2,4,1,NA,8.133703,-3.7499957
E8.5:injection2:clone_1103,2,0,1,NA,8.171488,-4.8618546
E8.5:injection2:clone_1106,2,0,2,NA,9.364649,-4.7421637
E8.5:injection2:clone_1110,7,10,15,NA,-5.1494317,-2.586856
E8.5:injection2:clone_1114,2,0,1,NA,8.283988,-4.501262
E8.5:injection2:clone_1116,2,0,2,NA,9.058639,-4.7960057
E8.5:injection2:clone_1121,1,4,1,NA,8.003892,-2.798266
E8.5:injection2:clone_1127,1,4,1,NA,7.661458,-0.84911025
E8.5:injection2:clone_1129,1,4,1,NA,8.299725,-2.4998956
E8.5:injection2:clone_1132,5,6,4,NA,14.610159,-2.0172534
E8.5:injection2:clone_1136,0,7,14,NA,-4.2023034,0.32105023
E8.5:injection2:clone_1143,5,6,4,NA,14.429941,-3.034095
E8.5:injection2:clone_1145,0,1,0,NA,-5.6163645,3.211096
E8.5:injection2:clone_1151,1,4,1,NA,8.644509,-2.8015983
E8.5:injection2:clone_1155,0,1,0,NA,-3.6954207,3.7474704
E8.5:injection2:clone_1156,7,10,15,NA,-4.74525,-2.293564
E8.5:injection2:clone_1161,2,0,1,NA,8.202699,-2.9196703
E8.5:injection2:clone_1170,2,0,2,NA,9.15019,-5.1166215
E8.5:injection2:clone_1184,1,4,1,NA,8.936928,-3.276957
E8.5:injection2:clone_1193,5,8,10,NA,12.517287,-2.1655176
E8.5:injection2:clone_1209,1,3,9,NA,10.087103,-0.86516666
E8.5:injection2:clone_1213,2,4,1,NA,8.016908,-3.9862485
E8.5:injection2:clone_1214,7,10,15,NA,-5.2657533,-2.1502392
E8.5:injection2:clone_1229,2,4,1,NA,8.037198,-3.0738049
E8.5:injection2:clone_1231,2,4,1,NA,8.307447,-4.0854974
E8.5:injection2:clone_1238,5,6,4,NA,15.063285,-3.4286878
E8.5:injection2:clone_1249,0,7,13,NA,-2.0170605,1.7893071
E8.5:injection2:clone_1253,5,6,4,NA,12.941506,-4.856483
E8.5:injection2:clone_1271,1,4,1,NA,8.093579,-2.4658887
E8.5:injection2:clone_1272,1,8,10,NA,11.467894,-1.8550494
E8.5:injection2:clone_1295,0,1,0,NA,-3.9327996,2.2080824
E8.5:injection2:clone_1314,7,10,15,NA,-5.1218853,-2.7356052
E8.5:injection2:clone_1338,9,13,20,NA,15.267917,-16.601606
E8.5:injection2:clone_1341,4,5,12,NA,12.6847,0.97779536
E8.5:injection2:clone_1376,7,10,15,NA,-4.4436293,-1.7138078
E8.5:injection2:clone_1387,1,3,7,NA,8.505385,-0.32815185
E8.5:injection2:clone_1388,5,8,19,NA,13.229789,-2.0450385
E8.5:injection2:clone_1456,0,1,0,NA,-3.5819576,2.6287446
E8.5:injection2:clone_1476,2,4,1,NA,8.452942,-3.3770616
E8.5:injection2:clone_883,0,1,14,NA,-4.28458,2.6703286
E8.5:injection2:clone_884,2,0,1,NA,8.407386,-5.0187273
E8.5:injection2:clone_885,2,0,2,NA,8.879976,-3.5265236
E8.5:injection2:clone_888,5,6,4,NA,13.289444,-3.84326
E8.5:injection2:clone_890,2,4,1,NA,7.991647,-2.6575763
E8.5:injection2:clone_891,1,4,1,NA,7.513578,-1.8763108
E8.5:injection2:clone_894,7,10,15,NA,-4.6669755,-2.7911174
E8.5:injection2:clone_896,2,4,1,NA,8.249053,-3.78633
E8.5:injection2:clone_897,1,4,1,NA,7.7199054,-2.0874352
E8.5:injection2:clone_903,5,6,4,NA,12.8238125,-5.128949
E8.5:injection2:clone_905,1,8,10,NA,11.5564,-2.2531626
E8.5:injection2:clone_906,2,8,10,NA,10.344292,-3.0045764
E8.5:injection2:clone_907,5,8,19,NA,13.00134,-1.4341768
E8.5:injection2:clone_909,1,4,1,NA,8.312239,-1.3080618
E8.5:injection2:clone_910,1,4,1,NA,7.7432237,-2.2107751
E8.5:injection2:clone_911,5,6,22,NA,15.167271,-3.1897566
E8.5:injection2:clone_912,2,0,1,NA,8.107386,-3.8798583
E8.5:injection2:clone_913,6,9,11,NA,13.465661,4.792607
E8.5:injection2:clone_914,1,8,10,NA,10.468931,-3.0885806
E8.5:injection2:clone_916,5,6,4,NA,14.291099,-3.0330029
E8.5:injection2:clone_917,1,4,1,NA,8.144232,-2.3665643
E8.5:injection2:clone_918,0,1,0,NA,-3.259259,1.958725
E8.5:injection2:clone_921,1,4,1,NA,8.503783,-2.0948172
E8.5:injection2:clone_923,7,10,15,NA,-5.1400914,-2.7909865
E8.5:injection2:clone_924,5,6,4,NA,14.151489,-4.651495
E8.5:injection2:clone_929,6,9,11,NA,13.268771,5.203302
E8.5:injection2:clone_931,7,10,15,NA,-4.3847165,-1.4532932
E8.5:injection2:clone_933,2,0,4,NA,11.0840435,-4.7107563
E8.5:injection2:clone_934,1,4,1,NA,8.516609,-2.5939376
E8.5:injection2:clone_935,5,8,19,NA,12.997746,-2.4353101
E8.5:injection2:clone_937,2,4,1,NA,7.938284,-3.222394
E8.5:injection2:clone_938,7,10,15,NA,-4.9818406,-2.8189294
E8.5:injection2:clone_939,1,4,1,NA,7.7016306,-0.65974706
E8.5:injection2:clone_941,2,4,1,NA,7.74075,-2.9310842
E8.5:injection2:clone_951,0,1,0,NA,-3.4955106,3.570901
E8.5:injection2:clone_952,1,4,1,NA,8.777139,-2.1311176
E8.5:injection2:clone_953,1,4,1,NA,8.18564,-1.2663419
E8.5:injection2:clone_960,1,4,1,NA,7.818142,-2.708719
E8.5:injection2:clone_961,1,4,1,NA,7.7280016,-0.6776459
E8.5:injection2:clone_968,5,6,4,NA,14.362167,-4.4602737
E8.5:injection2:clone_972,5,8,19,NA,12.633192,-1.2658939
E8.5:injection2:clone_973,7,10,15,NA,-5.128263,-2.1576293
E8.5:injection2:clone_974,5,8,19,NA,13.433026,-1.9774442
E8.5:injection2:clone_975,9,13,20,NA,14.601341,-16.538467
E8.5:injection2:clone_982,2,0,2,NA,8.839568,-4.7567616
E8.5:injection2:clone_983,7,10,15,NA,-4.8176937,-1.901675
E8.5:injection2:clone_986,1,8,10,NA,11.67108,-2.1226935
E8.5:injection2:clone_988,5,6,4,NA,12.527012,-4.959666
E8.5:injection2:clone_990,7,10,15,NA,-4.965345,-2.6048646
E8.5:injection2:clone_991,6,9,11,NA,13.142754,4.301106
E8.5:injection2:clone_996,2,0,1,NA,8.233018,-4.4719076
E8.5:injection3:clone_0,0,1,0,NA,-2.7228632,2.2807744
E8.5:injection3:clone_101,7,10,15,NA,-4.593267,-1.5384266
E8.5:injection3:clone_105,1,4,1,NA,8.002112,-1.1826103
E8.5:injection3:clone_108,6,9,11,NA,13.960842,4.385567
E8.5:injection3:clone_109,2,0,2,NA,9.847667,-5.7216563
E8.5:injection3:clone_11,1,4,1,NA,8.484798,-1.4946226
E8.5:injection3:clone_114,9,13,20,NA,15.204323,-16.52886
E8.5:injection3:clone_115,1,4,1,NA,8.998301,-2.6917777
E8.5:injection3:clone_118,2,0,21,NA,8.740192,-4.167999
E8.5:injection3:clone_12,5,6,4,NA,12.669092,-4.9689627
E8.5:injection3:clone_122,0,1,0,NA,-5.059222,4.280491
E8.5:injection3:clone_128,1,3,9,NA,9.839191,-0.33826256
E8.5:injection3:clone_130,5,8,19,NA,13.346118,-1.7113171
E8.5:injection3:clone_132,2,0,8,NA,8.864764,-5.8093452
E8.5:injection3:clone_134,4,5,12,NA,13.748105,0.6444603
E8.5:injection3:clone_144,2,0,2,NA,10.540811,-4.0854626
E8.5:injection3:clone_146,1,4,16,NA,9.471305,-1.872793
E8.5:injection3:clone_147,2,0,1,NA,8.401954,-4.608409
E8.5:injection3:clone_148,2,0,8,NA,10.601375,-7.0397196
E8.5:injection3:clone_15,2,0,8,NA,8.831148,-5.592315
E8.5:injection3:clone_154,4,5,12,NA,13.613766,0.5495545
E8.5:injection3:clone_158,0,1,0,NA,-5.258092,3.9360142
E8.5:injection3:clone_164,2,6,4,NA,11.577411,-4.5638256
E8.5:injection3:clone_169,0,7,14,NA,-4.413412,0.9357906
E8.5:injection3:clone_17,2,8,10,NA,10.615644,-3.175995
E8.5:injection3:clone_175,0,1,0,NA,-3.9598439,3.8827329
E8.5:injection3:clone_176,2,0,2,NA,10.667163,-5.0105324
E8.5:injection3:clone_177,5,6,4,NA,13.795589,-3.6256104
E8.5:injection3:clone_18,2,0,21,NA,8.81813,-4.552994
E8.5:injection3:clone_185,5,6,4,NA,13.6854315,-3.190919
E8.5:injection3:clone_186,9,13,20,NA,14.472152,-16.559513
E8.5:injection3:clone_188,1,4,9,NA,9.377726,-1.0523382
E8.5:injection3:clone_19,3,2,3,NA,9.171998,-8.22813
E8.5:injection3:clone_191,1,4,1,NA,8.953284,-1.1441562
E8.5:injection3:clone_197,4,5,5,NA,12.687531,2.5578027
E8.5:injection3:clone_2,0,7,13,NA,-2.4688294,0.5998244
E8.5:injection3:clone_201,9,13,20,NA,15.24098,-16.740566
E8.5:injection3:clone_202,5,6,4,NA,13.875442,-3.5047655
E8.5:injection3:clone_207,7,10,15,NA,-4.233012,-1.7841618
E8.5:injection3:clone_22,9,13,20,NA,15.01744,-16.614157
E8.5:injection3:clone_220,0,1,0,NA,-4.911115,4.2488384
E8.5:injection3:clone_221,9,13,20,NA,14.433852,-16.564735
E8.5:injection3:clone_224,9,13,20,NA,14.884478,-16.748594
E8.5:injection3:clone_23,5,8,19,NA,13.1364975,-2.1624515
E8.5:injection3:clone_230,6,9,11,NA,13.90257,5.5169272
E8.5:injection3:clone_249,1,4,1,NA,8.76067,-1.5612985
E8.5:injection3:clone_25,0,7,14,NA,-4.9896,1.5584737
E8.5:injection3:clone_267,9,13,20,NA,14.717794,-16.637228
E8.5:injection3:clone_27,0,1,0,NA,-4.2709785,4.5171566
E8.5:injection3:clone_282,5,8,19,NA,13.313267,-2.0971034
E8.5:injection3:clone_3,5,6,4,NA,14.007651,-4.5994277
E8.5:injection3:clone_30,2,0,2,NA,8.767093,-4.838945
E8.5:injection3:clone_35,0,7,13,NA,-1.5692524,0.117260106
E8.5:injection3:clone_353,6,9,11,NA,13.85993,5.6759715
E8.5:injection3:clone_38,3,2,6,NA,8.353849,-8.177407
E8.5:injection3:clone_398,1,4,16,NA,9.64937,-1.2031124
E8.5:injection3:clone_4,7,10,15,NA,-3.5722666,-0.50302505
E8.5:injection3:clone_41,5,8,19,NA,13.4809675,-1.8516722
E8.5:injection3:clone_43,0,1,0,NA,-4.5472403,4.507415
E8.5:injection3:clone_44,0,7,13,NA,-1.946796,0.28877196
E8.5:injection3:clone_48,2,0,8,NA,9.475469,-7.5263276
E8.5:injection3:clone_49,1,8,10,NA,11.952233,-2.2260387
E8.5:injection3:clone_58,6,9,11,NA,13.771943,4.3980875
E8.5:injection3:clone_6,5,6,4,NA,14.536894,-2.8376195
E8.5:injection3:clone_60,5,8,19,NA,12.806384,-2.3884661
E8.5:injection3:clone_64,1,8,10,NA,11.918151,-1.962902
E8.5:injection3:clone_65,0,7,13,NA,-1.5732231,1.4850305
E8.5:injection3:clone_66,1,4,1,NA,9.219788,-2.4744606
E8.5:injection3:clone_67,2,0,3,NA,9.477438,-6.839309
E8.5:injection3:clone_71,1,4,1,NA,7.936488,-2.3842106
E8.5:injection3:clone_74,2,0,2,NA,8.910967,-5.200738
E8.5:injection3:clone_76,6,9,11,NA,13.813597,5.4951916
E8.5:injection3:clone_78,1,8,10,NA,11.587395,-1.417313
E8.5:injection3:clone_79,5,6,22,NA,15.254502,-3.0885077
E8.5:injection3:clone_8,5,8,10,NA,12.672676,-1.9333463
E8.5:injection3:clone_82,9,13,20,NA,15.183424,-16.66926
E8.5:injection3:clone_85,5,6,4,NA,13.881461,-3.4930987
E8.5:injection3:clone_86,1,4,1,NA,8.449854,-1.0191282
E8.5:injection3:clone_87,0,1,0,NA,-4.841995,4.6658626
E8.5:injection3:clone_9,9,13,20,NA,15.259083,-16.45297
E8.5:injection3:clone_90,2,0,3,NA,9.878613,-6.5935907
E8.5:injection3:clone_94,0,7,13,NA,-2.3860705,1.6077349
E8.5:injection3:clone_95,7,10,15,NA,-4.884494,-1.7799629
E8.5:injection3:clone_96,1,3,9,NA,10.769613,-0.2528959
E8.5:injection3:clone_99,7,10,15,NA,-4.3166947,-1.6258221
E8.5:injection4:clone_11,0,1,0,NA,-3.2226918,2.983455
E8.5:injection4:clone_110,2,0,2,NA,9.589903,-3.5456727
E8.5:injection4:clone_12,0,7,13,NA,-1.1476359,0.5665405
E8.5:injection4:clone_121,6,9,11,NA,13.57698,4.8501563
E8.5:injection4:clone_124,2,0,8,NA,8.511966,-5.438983
E8.5:injection4:clone_146,7,10,15,NA,-4.631305,-2.659293
E8.5:injection4:clone_15,4,5,12,NA,13.273708,0.9383882
